hash,author,modules,lines_added,lines_deleted
be022908cfe2959dbb17c10475deeb492b8e6944,Michael Paquier,['src'],2,3
7369798a83c883a6314b8a8ed6d3063c508de784,Andres Freund,"['contrib', 'src']",47,1
a0d87bcd9b57d85ec99eb2b2a2150bc60e5ca842,Michael Paquier,['src'],3,2
b8f44a47794588329cec280ee16eb0be17e1816e,Michael Paquier,['src'],17,17
ee3a551e96c465f96de04dd1faf4e7bff8d25342,David Rowley,['src'],2,2
f062cddafe6b3dcb6d090111c7cd4afa0c7fa4b3,Amit Kapila,['src'],44,2
3acd0599bd8e18ae831d1cc86b687453fdbd424a,Thomas Munro,['src'],28,21
0174c2d213f69a4ba87932de706eedf3fbb5979e,Thomas Munro,['src'],7,7
0da096d78e1e49645ff9baf6e425d3c47c5a5dc0,Thomas Munro,['src'],186,170
f234b8cd16a4ba6e12cc51a36c8e499661d535bb,Peter Eisentraut,['src'],1,1
ae10dbb0c5e09bff9e26412de7940271ef501164,Michael Paquier,['src'],2,2
e70ed4b1b87d22b47955c2bdee567ef8424e6df8,Amit Kapila,['src'],1,1
2b8e5273e949003f299ddcae5f8c4b44c6eb9edc,Michael Paquier,['src'],74,57
d0ec2ddbe088f6da35444fad688a62eae4fbd840,Alvaro Herrera,['src'],41,7
b5934bfd6071fed3a38cea0cfaa93afda63d9c0c,Michael Paquier,['src'],9,9
fe39f433528c7a5648a4b94bf11773f9c51e28ac,Peter Eisentraut,['src'],1,1
05c821294e6c52609a999aefbe6c53f79f39c81e,Etsuro Fujita,['contrib'],5,5
bc6041b61f6678d32a5cfb70744653cd8f8d01c0,Tatsuo Ishii,['src'],3,2
6475e663b3c67895aa76acac27fd931bf8a6c0f1,Nathan Bossart,['src'],2,2
8bf7db0285dfbc4b505c8be4c34ab7386eb6297f,Michael Paquier,['src'],1,2
52c6c0f19693367d542d1286c978a713ffcedd3a,Michael Paquier,['src'],1,1
63956bed7b10fb3bb5fe3f74250a33c9e226a921,Peter Eisentraut,"['doc', 'src']",41,41
36e4419d1f1ef06bba58a28a870aaaa8de73bb46,Peter Eisentraut,['src'],71,65
bb9002257b2211c213ad5989446d83a61c6446d3,Michael Paquier,['src'],4,4
d71e6055e45318b5cff2094025d641b954517fa9,Peter Eisentraut,['src'],12,5
4f3514f201cf007a3e0c0abbf21b70a711269ab0,Peter Eisentraut,['src'],8,8
27449ccc4d3a6ee77cbd13bed65f8fbea49486c1,Amit Kapila,['src'],1,1
9efcf442b9a4035be2692525be81a23224288d1b,Peter Eisentraut,['src'],3,3
bf8bf6d0bddbbaa9dc6c27b383f026273064d2a2,Heikki Linnakangas,['src'],2,1
27a36f79b6d15cb2b267d16084007aa9d6917aec,Daniel Gustafsson,['src'],1,1
37188cea0c16f3f27ec65b526ffe12f6469142fc,Jeff Davis,['src'],61,16
6fde2d9a005a5bc04aa059d3faeb865c8dd322ce,Michael Paquier,['src'],83,2
